종목코드,종목명,종가,대비,시가,고가,저가,현물가,정산가,거래량,거래대금,미결제약정
"B018C550","코스피200 C 202812   550.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C550","코스피200 C 202812   550.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C560","코스피200 C 202812   560.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C560","코스피200 C 202812   560.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C570","코스피200 C 202812   570.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C570","코스피200 C 202812   570.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C580","코스피200 C 202812   580.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C580","코스피200 C 202812   580.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C590","코스피200 C 202812   590.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C590","코스피200 C 202812   590.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C600","코스피200 C 202812   600.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C600","코스피200 C 202812   600.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C610","코스피200 C 202812   610.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C610","코스피200 C 202812   610.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C620","코스피200 C 202812   620.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C620","코스피200 C 202812   620.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C630","코스피200 C 202812   630.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C630","코스피200 C 202812   630.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C640","코스피200 C 202812   640.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C640","코스피200 C 202812   640.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C650","코스피200 C 202812   650.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C650","코스피200 C 202812   650.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C660","코스피200 C 202812   660.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C660","코스피200 C 202812   660.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C670","코스피200 C 202812   670.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C670","코스피200 C 202812   670.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C680","코스피200 C 202812   680.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C680","코스피200 C 202812   680.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C690","코스피200 C 202812   690.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C690","코스피200 C 202812   690.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C700","코스피200 C 202812   700.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C700","코스피200 C 202812   700.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C710","코스피200 C 202812   710.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C710","코스피200 C 202812   710.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C720","코스피200 C 202812   720.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C720","코스피200 C 202812   720.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C730","코스피200 C 202812   730.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C730","코스피200 C 202812   730.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C740","코스피200 C 202812   740.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C740","코스피200 C 202812   740.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C750","코스피200 C 202812   750.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C750","코스피200 C 202812   750.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C760","코스피200 C 202812   760.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C760","코스피200 C 202812   760.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C770","코스피200 C 202812   770.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C770","코스피200 C 202812   770.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C780","코스피200 C 202812   780.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C780","코스피200 C 202812   780.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C790","코스피200 C 202812   790.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C790","코스피200 C 202812   790.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C800","코스피200 C 202812   800.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C800","코스피200 C 202812   800.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C810","코스피200 C 202812   810.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C810","코스피200 C 202812   810.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C820","코스피200 C 202812   820.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C820","코스피200 C 202812   820.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C830","코스피200 C 202812   830.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C830","코스피200 C 202812   830.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C840","코스피200 C 202812   840.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C840","코스피200 C 202812   840.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C850","코스피200 C 202812   850.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C850","코스피200 C 202812   850.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C860","코스피200 C 202812   860.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C860","코스피200 C 202812   860.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C870","코스피200 C 202812   870.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C870","코스피200 C 202812   870.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C880","코스피200 C 202812   880.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C880","코스피200 C 202812   880.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C890","코스피200 C 202812   890.0 (야간)",,,,,,"0.00",,"0","0.0","10"
"B018C890","코스피200 C 202812   890.0 (주간)",,,,,,"0.00",,"0","0.0","10"
"B018C900","코스피200 C 202812   900.0 (야간)",,,,,,"0.00",,"0","0.0","1"
"B018C900","코스피200 C 202812   900.0 (주간)",,,,,,"0.00",,"0","0.0","1"
"B018C910","코스피200 C 202812   910.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C910","코스피200 C 202812   910.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C920","코스피200 C 202812   920.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C920","코스피200 C 202812   920.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C930","코스피200 C 202812   930.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C930","코스피200 C 202812   930.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C940","코스피200 C 202812   940.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C940","코스피200 C 202812   940.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C950","코스피200 C 202812   950.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C950","코스피200 C 202812   950.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C960","코스피200 C 202812   960.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C960","코스피200 C 202812   960.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C970","코스피200 C 202812   970.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C970","코스피200 C 202812   970.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C980","코스피200 C 202812   980.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C980","코스피200 C 202812   980.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018C990","코스피200 C 202812   990.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018C990","코스피200 C 202812   990.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018CA01","코스피200 C 202812 1,000.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018CA01","코스피200 C 202812 1,000.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018CA03","코스피200 C 202812 1,010.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018CA03","코스피200 C 202812 1,010.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018CA05","코스피200 C 202812 1,020.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018CA05","코스피200 C 202812 1,020.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018CA12","코스피200 C 202812 1,030.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018CA12","코스피200 C 202812 1,030.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018CA14","코스피200 C 202812 1,040.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018CA14","코스피200 C 202812 1,040.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018CA16","코스피200 C 202812 1,050.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B018CA16","코스피200 C 202812 1,050.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B018CA18","코스피200 C 202812 1,060.0 (야간)",,,,,,"0.00",,"0","0.0","21"
"B018CA18","코스피200 C 202812 1,060.0 (주간)",,,,,,"0.00",,"0","0.0","21"
"C0165420","코스피200 P 202605   420.0 (야간)","0.09","-0.03","0.10","0.12","0.08","0.00",,"262","6.0","13521"
"C0165420","코스피200 P 202605   420.0 (주간)","0.11","-0.01","0.08","0.11","0.08","0.00",,"1300","32.0","13275"
"C0165422","코스피200 P 202605   422.5 (야간)","0.09","-0.03","0.11","0.12","0.09","0.00",,"51","1.0","1517"
"C0165422","코스피200 P 202605   422.5 (주간)","0.12","0.00","0.08","0.12","0.08","0.00",,"102","3.0","1558"
"C0165425","코스피200 P 202605   425.0 (야간)","0.10","-0.03","0.13","0.13","0.09","0.00",,"17","0.0","995"
"C0165425","코스피200 P 202605   425.0 (주간)","0.12","-0.01","0.09","0.12","0.09","0.00",,"36","1.0","1016"
"C0165427","코스피200 P 202605   427.5 (야간)","0.12","-0.02","0.12","0.12","0.12","0.00",,"2","0.0","409"
"C0165427","코스피200 P 202605   427.5 (주간)","0.12","-0.02","0.10","0.12","0.10","0.00",,"51","1.0","410"
"C0165430","코스피200 P 202605   430.0 (야간)","0.11","-0.03","0.10","0.13","0.10","0.00",,"36","1.0","855"
"C0165430","코스피200 P 202605   430.0 (주간)","0.13","-0.01","0.10","0.13","0.10","0.00",,"18","1.0","859"
"C0165432","코스피200 P 202605   432.5 (야간)","0.12","-0.03","0.11","0.12","0.11","0.00",,"2","0.0","326"
"C0165432","코스피200 P 202605   432.5 (주간)","0.12","-0.03","0.11","0.12","0.11","0.00",,"28","1.0","342"
"C0165435","코스피200 P 202605   435.0 (야간)","0.14","-0.01","0.14","0.14","0.14","0.00",,"4","0.0","525"
"C0165435","코스피200 P 202605   435.0 (주간)","0.13","-0.02","0.11","0.14","0.11","0.00",,"41","1.0","539"
"C0165437","코스피200 P 202605   437.5 (야간)","0.14","-0.02","0.14","0.14","0.14","0.00",,"10","0.0","221"
"C0165437","코스피200 P 202605   437.5 (주간)","0.13","-0.03","0.12","0.13","0.12","0.00",,"21","1.0","214"
"C0165440","코스피200 P 202605   440.0 (야간)","0.14","-0.03","0.13","0.14","0.13","0.00",,"8","0.0","2580"
"C0165440","코스피200 P 202605   440.0 (주간)","0.15","-0.02","0.12","0.16","0.12","0.00",,"66","2.0","2604"
"C0165442","코스피200 P 202605   442.5 (야간)","0.15","-0.02","0.15","0.15","0.15","0.00",,"5","0.0","208"
"C0165442","코스피200 P 202605   442.5 (주간)","0.15","-0.02","0.12","0.15","0.12","0.00",,"54","2.0","216"
"C0165445","코스피200 P 202605   445.0 (야간)","0.15","-0.02","0.16","0.16","0.15","0.00",,"14","1.0","274"
"C0165445","코스피200 P 202605   445.0 (주간)","0.15","-0.02","0.13","0.16","0.13","0.00",,"20","1.0","269"
"C0165447","코스피200 P 202605   447.5 (야간)",,,,,,"0.00",,"0","0.0","157"
"C0165447","코스피200 P 202605   447.5 (주간)","0.16","-0.02","0.13","0.16","0.13","0.00",,"30","1.0","161"
"C0165450","코스피200 P 202605   450.0 (야간)","0.14","-0.04","0.15","0.18","0.14","0.00",,"20","1.0","1916"
"C0165450","코스피200 P 202605   450.0 (주간)","0.16","-0.02","0.14","0.16","0.13","0.00",,"104","4.0","1929"
"C0165452","코스피200 P 202605   452.5 (야간)","0.16","-0.03","0.18","0.18","0.16","0.00",,"11","0.0","70"
"C0165452","코스피200 P 202605   452.5 (주간)","0.17","-0.02","0.15","0.17","0.14","0.00",,"36","1.0","69"
"C0165455","코스피200 P 202605   455.0 (야간)","0.16","-0.05","0.17","0.17","0.16","0.00",,"4","0.0","94"
"C0165455","코스피200 P 202605   455.0 (주간)","0.18","-0.03","0.15","0.18","0.13","0.00",,"58","2.0","95"
"C0165457","코스피200 P 202605   457.5 (야간)",,,,,,"0.00",,"0","0.0","168"
"C0165457","코스피200 P 202605   457.5 (주간)","0.18","-0.02","0.15","0.18","0.15","0.00",,"29","1.0","161"
"C0165460","코스피200 P 202605   460.0 (야간)","0.17","-0.03","0.17","0.17","0.17","0.00",,"1","0.0","351"
"C0165460","코스피200 P 202605   460.0 (주간)","0.19","-0.01","0.15","0.19","0.15","0.00",,"36","2.0","346"
"C0165462","코스피200 P 202605   462.5 (야간)",,,,,,"0.00",,"0","0.0","68"
"C0165462","코스피200 P 202605   462.5 (주간)","0.19","-0.03","0.16","0.20","0.15","0.00",,"38","2.0","71"
"C0165465","코스피200 P 202605   465.0 (야간)",,,,,,"0.00",,"0","0.0","111"
"C0165465","코스피200 P 202605   465.0 (주간)","0.20","-0.02","0.17","0.20","0.17","0.00",,"11","1.0","110"
"C0165467","코스피200 P 202605   467.5 (야간)",,,,,,"0.00",,"0","0.0","68"
"C0165467","코스피200 P 202605   467.5 (주간)","0.21","-0.04","0.17","0.21","0.16","0.00",,"19","1.0","70"
"C0165470","코스피200 P 202605   470.0 (야간)",,,,,,"0.00",,"0","0.0","332"
"C0165470","코스피200 P 202605   470.0 (주간)","0.21","-0.03","0.18","0.22","0.18","0.00",,"45","2.0","336"
"C0165472","코스피200 P 202605   472.5 (야간)",,,,,,"0.00",,"0","0.0","101"
"C0165472","코스피200 P 202605   472.5 (주간)","0.22","-0.05","0.18","0.22","0.18","0.00",,"25","1.0","96"
"C0165475","코스피200 P 202605   475.0 (야간)","0.21","-0.06","0.22","0.25","0.21","0.00",,"7","0.0","122"
"C0165475","코스피200 P 202605   475.0 (주간)","0.23","-0.04","0.17","0.23","0.17","0.00",,"22","1.0","113"
"C0165477","코스피200 P 202605   477.5 (야간)",,,,,,"0.00",,"0","0.0","64"
"C0165477","코스피200 P 202605   477.5 (주간)","0.24","-0.03","0.20","0.25","0.20","0.00",,"35","2.0","74"
"C0165480","코스피200 P 202605   480.0 (야간)","0.22","-0.06","0.22","0.25","0.22","0.00",,"16","1.0","465"
"C0165480","코스피200 P 202605   480.0 (주간)","0.24","-0.04","0.20","0.26","0.20","0.00",,"83","5.0","464"
"C0165482","코스피200 P 202605   482.5 (야간)","0.25","-0.04","0.26","0.26","0.25","0.00",,"3","0.0","66"
"C0165482","코스피200 P 202605   482.5 (주간)","0.26","-0.03","0.22","0.26","0.22","0.00",,"26","2.0","83"
"C0165485","코스피200 P 202605   485.0 (야간)",,,,,,"0.00",,"0","0.0","147"
"C0165485","코스피200 P 202605   485.0 (주간)","0.26","-0.04","0.23","0.27","0.23","0.00",,"25","2.0","152"
"C0165487","코스피200 P 202605   487.5 (야간)","0.25","-0.06","0.25","0.25","0.25","0.00",,"1","0.0","109"
"C0165487","코스피200 P 202605   487.5 (주간)","0.27","-0.04","0.23","0.27","0.23","0.00",,"16","1.0","106"
"C0165490","코스피200 P 202605   490.0 (야간)","0.24","-0.07","0.25","0.30","0.24","0.00",,"18","1.0","613"
"C0165490","코스피200 P 202605   490.0 (주간)","0.28","-0.03","0.19","0.29","0.19","0.00",,"128","8.0","636"
"C0165492","코스피200 P 202605   492.5 (야간)","0.30","-0.02","0.30","0.30","0.30","0.00",,"2","0.0","151"
"C0165492","코스피200 P 202605   492.5 (주간)","0.29","-0.03","0.25","0.29","0.25","0.00",,"28","2.0","156"
"C0165495","코스피200 P 202605   495.0 (야간)",,,,,,"0.00",,"0","0.0","207"
"C0165495","코스피200 P 202605   495.0 (주간)","0.30","-0.03","0.24","0.31","0.24","0.00",,"59","4.0","223"
"C0165497","코스피200 P 202605   497.5 (야간)",,,,,,"0.00",,"0","0.0","132"
"C0165497","코스피200 P 202605   497.5 (주간)","0.32","-0.05","0.26","0.32","0.26","0.00",,"32","2.0","139"
"C0165500","코스피200 P 202605   500.0 (야간)","0.27","-0.07","0.31","0.34","0.26","0.00",,"156","12.0","1437"
"C0165500","코스피200 P 202605   500.0 (주간)","0.32","-0.02","0.27","0.33","0.25","0.00",,"892","66.0","1743"
"C0165502","코스피200 P 202605   502.5 (야간)","0.29","-0.09","0.29","0.35","0.29","0.00",,"7","1.0","168"
"C0165502","코스피200 P 202605   502.5 (주간)","0.33","-0.05","0.28","0.33","0.27","0.00",,"48","4.0","178"
"C0165505","코스피200 P 202605   505.0 (야간)","0.34","-0.04","0.38","0.38","0.34","0.00",,"2","0.0","340"
"C0165505","코스피200 P 202605   505.0 (주간)","0.34","-0.04","0.27","0.35","0.25","0.00",,"110","9.0","362"
"C0165507","코스피200 P 202605   507.5 (야간)",,,,,,"0.00",,"0","0.0","221"
"C0165507","코스피200 P 202605   507.5 (주간)","0.37","-0.04","0.28","0.37","0.28","0.00",,"46","4.0","226"
"C0165510","코스피200 P 202605   510.0 (야간)","0.30","-0.11","0.41","0.42","0.30","0.00",,"5","0.0","271"
"C0165510","코스피200 P 202605   510.0 (주간)","0.36","-0.05","0.30","0.38","0.30","0.00",,"102","9.0","262"
"C0165512","코스피200 P 202605   512.5 (야간)","0.36","-0.07","0.40","0.40","0.36","0.00",,"4","0.0","146"
"C0165512","코스피200 P 202605   512.5 (주간)","0.38","-0.05","0.30","0.38","0.30","0.00",,"31","3.0","157"
"C0165515","코스피200 P 202605   515.0 (야간)","0.41","-0.05","0.41","0.41","0.41","0.00",,"2","0.0","422"
"C0165515","코스피200 P 202605   515.0 (주간)","0.39","-0.07","0.32","0.41","0.32","0.00",,"150","14.0","486"
"C0165517","코스피200 P 202605   517.5 (야간)","0.40","-0.06","0.40","0.40","0.40","0.00",,"1","0.0","106"
"C0165517","코스피200 P 202605   517.5 (주간)","0.40","-0.06","0.33","0.41","0.33","0.00",,"41","4.0","116"
"C0165520","코스피200 P 202605   520.0 (야간)","0.34","-0.14","0.47","0.47","0.34","0.00",,"25","3.0","869"
"C0165520","코스피200 P 202605   520.0 (주간)","0.42","-0.06","0.32","0.43","0.32","0.00",,"170","16.0","861"
"C0165522","코스피200 P 202605   522.5 (야간)","0.44","-0.07","0.45","0.45","0.44","0.00",,"3","0.0","158"
"C0165522","코스피200 P 202605   522.5 (주간)","0.44","-0.07","0.33","0.44","0.33","0.00",,"48","5.0","165"
"C0165525","코스피200 P 202605   525.0 (야간)",,,,,,"0.00",,"0","0.0","140"
"C0165525","코스피200 P 202605   525.0 (주간)","0.45","-0.08","0.36","0.47","0.36","0.00",,"39","4.0","154"
"C0165527","코스피200 P 202605   527.5 (야간)","0.47","-0.06","0.41","0.48","0.41","0.00",,"6","1.0","377"
"C0165527","코스피200 P 202605   527.5 (주간)","0.46","-0.07","0.38","0.48","0.38","0.00",,"49","5.0","375"
"C0165530","코스피200 P 202605   530.0 (야간)","0.43","-0.10","0.48","0.50","0.40","0.00",,"27","3.0","325"
"C0165530","코스피200 P 202605   530.0 (주간)","0.47","-0.06","0.43","0.50","0.38","0.00",,"181","20.0","338"
"C0165532","코스피200 P 202605   532.5 (야간)","0.49","-0.08","0.53","0.53","0.49","0.00",,"8","1.0","130"
"C0165532","코스피200 P 202605   532.5 (주간)","0.49","-0.08","0.40","0.50","0.40","0.00",,"39","5.0","132"
"C0165535","코스피200 P 202605   535.0 (야간)",,,,,,"0.00",,"0","0.0","169"
"C0165535","코스피200 P 202605   535.0 (주간)","0.51","-0.07","0.41","0.52","0.41","0.00",,"41","5.0","166"
"C0165537","코스피200 P 202605   537.5 (야간)","0.50","-0.12","0.49","0.54","0.49","0.00",,"5","1.0","109"
"C0165537","코스피200 P 202605   537.5 (주간)","0.52","-0.10","0.43","0.54","0.42","0.00",,"152","19.0","190"
"C0165540","코스피200 P 202605   540.0 (야간)","0.50","-0.12","0.51","0.59","0.50","0.00",,"11","1.0","235"
"C0165540","코스피200 P 202605   540.0 (주간)","0.54","-0.08","0.39","0.56","0.39","0.00",,"186","24.0","308"
"C0165542","코스피200 P 202605   542.5 (야간)","0.50","-0.15","0.59","0.59","0.50","0.00",,"2","0.0","97"
"C0165542","코스피200 P 202605   542.5 (주간)","0.56","-0.09","0.45","0.58","0.45","0.00",,"52","7.0","105"
"C0165545","코스피200 P 202605   545.0 (야간)","0.56","-0.11","0.65","0.65","0.56","0.00",,"6","1.0","198"
"C0165545","코스피200 P 202605   545.0 (주간)","0.58","-0.09","0.46","0.61","0.46","0.00",,"68","9.0","199"
"C0165547","코스피200 P 202605   547.5 (야간)","0.51","-0.19","0.60","0.60","0.51","0.00",,"2","0.0","201"
"C0165547","코스피200 P 202605   547.5 (주간)","0.60","-0.10","0.48","0.61","0.48","0.00",,"54","8.0","200"
"C0165550","코스피200 P 202605   550.0 (야간)","0.50","-0.19","0.60","0.65","0.45","0.00",,"86","12.0","3734"
"C0165550","코스피200 P 202605   550.0 (주간)","0.61","-0.08","0.46","0.65","0.46","0.00",,"759","112.0","3718"
"C0165552","코스피200 P 202605   552.5 (야간)",,,,,,"0.00",,"0","0.0","330"
"C0165552","코스피200 P 202605   552.5 (주간)","0.64","-0.09","0.49","0.67","0.49","0.00",,"58","9.0","321"
"C0165555","코스피200 P 202605   555.0 (야간)",,,,,,"0.00",,"0","0.0","342"
"C0165555","코스피200 P 202605   555.0 (주간)","0.66","-0.09","0.51","0.69","0.51","0.00",,"47","7.0","349"
"C0165557","코스피200 P 202605   557.5 (야간)","0.55","-0.23","0.71","0.71","0.55","0.00",,"7","1.0","192"
"C0165557","코스피200 P 202605   557.5 (주간)","0.68","-0.10","0.54","0.72","0.54","0.00",,"46","8.0","202"
"C0165560","코스피200 P 202605   560.0 (야간)","0.60","-0.21","0.68","0.77","0.60","0.00",,"16","3.0","400"
"C0165560","코스피200 P 202605   560.0 (주간)","0.70","-0.11","0.53","0.74","0.53","0.00",,"153","25.0","401"
"C0165562","코스피200 P 202605   562.5 (야간)",,,,,,"0.00",,"0","0.0","224"
"C0165562","코스피200 P 202605   562.5 (주간)","0.72","-0.11","0.55","0.76","0.55","0.00",,"34","6.0","222"
"C0165565","코스피200 P 202605   565.0 (야간)",,,,,,"0.00",,"0","0.0","179"
"C0165565","코스피200 P 202605   565.0 (주간)","0.75","-0.12","0.60","0.78","0.60","0.00",,"38","7.0","174"
"C0165567","코스피200 P 202605   567.5 (야간)","0.78","-0.10","0.78","0.78","0.78","0.00",,"1","0.0","354"
"C0165567","코스피200 P 202605   567.5 (주간)","0.77","-0.11","0.57","0.80","0.57","0.00",,"38","7.0","356"
"C0165570","코스피200 P 202605   570.0 (야간)","0.71","-0.21","0.82","0.89","0.71","0.00",,"21","4.0","273"
"C0165570","코스피200 P 202605   570.0 (주간)","0.80","-0.12","0.62","0.83","0.61","0.00",,"122","22.0","286"
"C0165572","코스피200 P 202605   572.5 (야간)","0.79","-0.16","0.79","0.79","0.79","0.00",,"1","0.0","183"
"C0165572","코스피200 P 202605   572.5 (주간)","0.82","-0.13","0.70","0.86","0.70","0.00",,"53","11.0","185"
"C0165575","코스피200 P 202605   575.0 (야간)","0.77","-0.21","0.90","0.90","0.77","0.00",,"4","1.0","128"
"C0165575","코스피200 P 202605   575.0 (주간)","0.85","-0.13","0.65","0.89","0.65","0.00",,"38","8.0","133"
"C0165577","코스피200 P 202605   577.5 (야간)","0.90","-0.10","0.90","0.90","0.90","0.00",,"1","0.0","167"
"C0165577","코스피200 P 202605   577.5 (주간)","0.88","-0.12","0.71","0.92","0.71","0.00",,"47","10.0","166"
"C0165580","코스피200 P 202605   580.0 (야간)","0.71","-0.31","0.94","0.96","0.71","0.00",,"22","5.0","1293"
"C0165580","코스피200 P 202605   580.0 (주간)","0.91","-0.11","0.70","0.94","0.70","0.00",,"289","62.0","1412"
"C0165582","코스피200 P 202605   582.5 (야간)",,,,,,"0.00",,"0","0.0","201"
"C0165582","코스피200 P 202605   582.5 (주간)","0.94","-0.13","0.78","0.98","0.78","0.00",,"32","7.0","208"
"C0165585","코스피200 P 202605   585.0 (야간)","1.03","-0.07","1.03","1.03","1.03","0.00",,"1","0.0","136"
"C0165585","코스피200 P 202605   585.0 (주간)","0.97","-0.13","0.57","1.01","0.57","0.00",,"45","10.0","142"
"C0165587","코스피200 P 202605   587.5 (야간)","0.91","-0.25","0.90","0.91","0.90","0.00",,"18","4.0","216"
"C0165587","코스피200 P 202605   587.5 (주간)","1.00","-0.16","0.86","1.05","0.86","0.00",,"51","12.0","220"
"C0165590","코스피200 P 202605   590.0 (야간)","0.78","-0.37","1.10","1.12","0.78","0.00",,"44","11.0","671"
"C0165590","코스피200 P 202605   590.0 (주간)","1.03","-0.12","0.78","1.09","0.78","0.00",,"154","37.0","703"
"C0165592","코스피200 P 202605   592.5 (야간)","0.90","-0.33","1.00","1.03","0.90","0.00",,"40","10.0","157"
"C0165592","코스피200 P 202605   592.5 (주간)","1.06","-0.17","0.83","1.12","0.83","0.00",,"67","17.0","161"
"C0165595","코스피200 P 202605   595.0 (야간)","1.04","-0.22","1.06","1.06","1.04","0.00",,"2","1.0","174"
"C0165595","코스피200 P 202605   595.0 (주간)","1.10","-0.16","0.92","1.15","0.92","0.00",,"67","18.0","203"
"C0165597","코스피200 P 202605   597.5 (야간)","1.17","-0.12","1.19","1.19","1.17","0.00",,"2","1.0","292"
"C0165597","코스피200 P 202605   597.5 (주간)","1.13","-0.16","0.91","1.19","0.91","0.00",,"72","20.0","306"
"C0165600","코스피200 P 202605   600.0 (야간)","0.91","-0.41","1.10","1.29","0.91","0.00",,"334","93.0","2328"
"C0165600","코스피200 P 202605   600.0 (주간)","1.17","-0.15","0.88","1.25","0.84","0.00",,"766","210.0","2355"
"C0165602","코스피200 P 202605   602.5 (야간)","1.19","-0.21","1.13","1.19","1.13","0.00",,"3","1.0","137"
"C0165602","코스피200 P 202605   602.5 (주간)","1.21","-0.19","0.90","1.26","0.90","0.00",,"74","22.0","159"
"C0165605","코스피200 P 202605   605.0 (야간)","1.05","-0.38","1.13","1.13","1.05","0.00",,"2","1.0","156"
"C0165605","코스피200 P 202605   605.0 (주간)","1.25","-0.18","1.08","1.31","1.08","0.00",,"104","32.0","179"
"C0165607","코스피200 P 202605   607.5 (야간)","1.20","-0.27","1.20","1.32","1.20","0.00",,"4","1.0","104"
"C0165607","코스피200 P 202605   607.5 (주간)","1.29","-0.18","0.98","1.35","0.98","0.00",,"48","15.0","108"
"C0165610","코스피200 P 202605   610.0 (야간)","1.00","-0.50","1.25","1.38","1.00","0.00",,"11","3.0","327"
"C0165610","코스피200 P 202605   610.0 (주간)","1.33","-0.17","1.00","1.40","1.00","0.00",,"173","54.0","358"
