idx,매물ID,상세링크,error
627,39450107,https://fem.encar.com/cars/detail/39450107?advClickPosition=mweb_mhightlight_g177_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
628,40749956,https://fem.encar.com/cars/detail/40749956?advClickPosition=mweb_mhightlight_g178_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
629,40696961,https://fem.encar.com/cars/detail/40696961?advClickPosition=mweb_mhightlight_g179_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
630,41576830,https://fem.encar.com/cars/detail/41576830?advClickPosition=mweb_mhightlight_g180_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
631,41342439,https://fem.encar.com/cars/detail/41342439?advClickPosition=mweb_mhightlight_g181_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
632,41374825,https://fem.encar.com/cars/detail/41374825?advClickPosition=mweb_mhightlight_g182_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
633,41378485,https://fem.encar.com/cars/detail/41378485?advClickPosition=mweb_mhightlight_g183_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
634,41445849,https://fem.encar.com/cars/detail/41445849?advClickPosition=mweb_mhightlight_g184_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
635,41598410,https://fem.encar.com/cars/detail/41598410?advClickPosition=mweb_mhightlight_g185_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
636,41543662,https://fem.encar.com/cars/detail/41543662?advClickPosition=mweb_mhightlight_g186_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
637,41638204,https://fem.encar.com/cars/detail/41638204?advClickPosition=mweb_mhightlight_g187_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
638,40699330,https://fem.encar.com/cars/detail/40699330?advClickPosition=mweb_mhightlight_g188_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
639,41070370,https://fem.encar.com/cars/detail/41070370?advClickPosition=mweb_mhightlight_g189_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
640,41445091,https://fem.encar.com/cars/detail/41445091?advClickPosition=mweb_mhightlight_g190_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
641,41310152,https://fem.encar.com/cars/detail/41310152?advClickPosition=mweb_mhightlight_g191_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
642,41601621,https://fem.encar.com/cars/detail/41601621?advClickPosition=mweb_mhightlight_g192_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
643,41606438,https://fem.encar.com/cars/detail/41606438?advClickPosition=mweb_mhightlight_g193_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
644,41470839,https://fem.encar.com/cars/detail/41470839?advClickPosition=mweb_mhightlight_g194_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
645,41602993,https://fem.encar.com/cars/detail/41602993?advClickPosition=mweb_mhightlight_g195_t9990&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
646,41650670,https://fem.encar.com/cars/detail/41650670?advClickPosition=mweb_mhightlight_g196_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
647,41412190,https://fem.encar.com/cars/detail/41412190?advClickPosition=mweb_mhightlight_g197_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
648,41424479,https://fem.encar.com/cars/detail/41424479?advClickPosition=mweb_mhightlight_g198_t9990&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
649,41282805,https://fem.encar.com/cars/detail/41282805?advClickPosition=mweb_mhightlight_g199_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
650,41570202,https://fem.encar.com/cars/detail/41570202?advClickPosition=mweb_mhightlight_g200_t9990&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
661,40903260,https://fem.encar.com/cars/detail/40903260?advClickPosition=mweb_mhightlight_g11_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
662,40354020,https://fem.encar.com/cars/detail/40354020?advClickPosition=mweb_mhightlight_g12_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
663,39549466,https://fem.encar.com/cars/detail/39549466?advClickPosition=mweb_mhightlight_g13_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
664,41203902,https://fem.encar.com/cars/detail/41203902?advClickPosition=mweb_mhightlight_g14_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
665,41086961,https://fem.encar.com/cars/detail/41086961?advClickPosition=mweb_mhightlight_g15_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
667,41558126,https://fem.encar.com/cars/detail/41558126?advClickPosition=mweb_mhightlight_g17_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
668,41497497,https://fem.encar.com/cars/detail/41497497?advClickPosition=mweb_mhightlight_g18_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
669,41555168,https://fem.encar.com/cars/detail/41555168?advClickPosition=mweb_mhightlight_g19_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
671,41627833,https://fem.encar.com/cars/detail/41627833?advClickPosition=mweb_mhightlight_g21_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
672,41633554,https://fem.encar.com/cars/detail/41633554?advClickPosition=mweb_mhightlight_g22_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
673,41628677,https://fem.encar.com/cars/detail/41628677?advClickPosition=mweb_mhightlight_g23_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
674,41623087,https://fem.encar.com/cars/detail/41623087?advClickPosition=mweb_mhightlight_g24_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
676,41340127,https://fem.encar.com/cars/detail/41340127?advClickPosition=mweb_mhightlight_g26_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
677,41572174,https://fem.encar.com/cars/detail/41572174?advClickPosition=mweb_mhightlight_g27_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
679,41650949,https://fem.encar.com/cars/detail/41650949?advClickPosition=mweb_mhightlight_g29_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
680,41643121,https://fem.encar.com/cars/detail/41643121?advClickPosition=mweb_mhightlight_g30_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
681,41650617,https://fem.encar.com/cars/detail/41650617?advClickPosition=mweb_mhightlight_g31_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
682,41656327,https://fem.encar.com/cars/detail/41656327?advClickPosition=mweb_mhightlight_g32_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
683,41656320,https://fem.encar.com/cars/detail/41656320?advClickPosition=mweb_mhightlight_g33_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
684,41515559,https://fem.encar.com/cars/detail/41515559?advClickPosition=mweb_mhightlight_g34_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
685,41520626,https://fem.encar.com/cars/detail/41520626?advClickPosition=mweb_mhightlight_g35_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
686,41563108,https://fem.encar.com/cars/detail/41563108?advClickPosition=mweb_mhightlight_g36_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
687,41576195,https://fem.encar.com/cars/detail/41576195?advClickPosition=mweb_mhightlight_g37_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
688,41568536,https://fem.encar.com/cars/detail/41568536?advClickPosition=mweb_mhightlight_g38_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
690,41535970,https://fem.encar.com/cars/detail/41535970?advClickPosition=mweb_mhightlight_g40_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
691,41518169,https://fem.encar.com/cars/detail/41518169?advClickPosition=mweb_mhightlight_g41_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
692,39443598,https://fem.encar.com/cars/detail/39443598?advClickPosition=mweb_mhightlight_g42_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
693,40489021,https://fem.encar.com/cars/detail/40489021?advClickPosition=mweb_mhightlight_g43_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
694,38900341,https://fem.encar.com/cars/detail/38900341?advClickPosition=mweb_mhightlight_g44_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
695,39354924,https://fem.encar.com/cars/detail/39354924?advClickPosition=mweb_mhightlight_g45_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
697,40745799,https://fem.encar.com/cars/detail/40745799?advClickPosition=mweb_mhightlight_g47_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
698,41052697,https://fem.encar.com/cars/detail/41052697?advClickPosition=mweb_mhightlight_g48_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
699,41017522,https://fem.encar.com/cars/detail/41017522?advClickPosition=mweb_mhightlight_g49_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
700,41445320,https://fem.encar.com/cars/detail/41445320?advClickPosition=mweb_mhightlight_g50_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
701,41436709,https://fem.encar.com/cars/detail/41436709?advClickPosition=mweb_mhightlight_g51_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
702,41390893,https://fem.encar.com/cars/detail/41390893?advClickPosition=mweb_mhightlight_g52_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
703,41451404,https://fem.encar.com/cars/detail/41451404?advClickPosition=mweb_mhightlight_g53_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
704,41110694,https://fem.encar.com/cars/detail/41110694?advClickPosition=mweb_mhightlight_g54_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
705,41341800,https://fem.encar.com/cars/detail/41341800?advClickPosition=mweb_mhightlight_g55_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
706,41466389,https://fem.encar.com/cars/detail/41466389?advClickPosition=mweb_mhightlight_g56_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
707,41451436,https://fem.encar.com/cars/detail/41451436?advClickPosition=mweb_mhightlight_g57_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
708,41545597,https://fem.encar.com/cars/detail/41545597?advClickPosition=mweb_mhightlight_g58_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
709,41373480,https://fem.encar.com/cars/detail/41373480?advClickPosition=mweb_mhightlight_g59_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
710,41366678,https://fem.encar.com/cars/detail/41366678?advClickPosition=mweb_mhightlight_g60_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
711,41373809,https://fem.encar.com/cars/detail/41373809?advClickPosition=mweb_mhightlight_g61_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
712,41365295,https://fem.encar.com/cars/detail/41365295?advClickPosition=mweb_mhightlight_g62_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
713,41435362,https://fem.encar.com/cars/detail/41435362?advClickPosition=mweb_mhightlight_g63_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
714,41643159,https://fem.encar.com/cars/detail/41643159?advClickPosition=mweb_mhightlight_g64_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
715,41453399,https://fem.encar.com/cars/detail/41453399?advClickPosition=mweb_mhightlight_g65_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
716,41630227,https://fem.encar.com/cars/detail/41630227?advClickPosition=mweb_mhightlight_g66_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
717,40618607,https://fem.encar.com/cars/detail/40618607?advClickPosition=mweb_mhightlight_g67_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
718,40751812,https://fem.encar.com/cars/detail/40751812?advClickPosition=mweb_mhightlight_g68_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
719,41076008,https://fem.encar.com/cars/detail/41076008?advClickPosition=mweb_mhightlight_g69_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
720,41047150,https://fem.encar.com/cars/detail/41047150?advClickPosition=mweb_mhightlight_g70_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
721,41395044,https://fem.encar.com/cars/detail/41395044?advClickPosition=mweb_mhightlight_g71_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
722,41417401,https://fem.encar.com/cars/detail/41417401?advClickPosition=mweb_mhightlight_g72_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
723,41034508,https://fem.encar.com/cars/detail/41034508?advClickPosition=mweb_mhightlight_g73_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
724,41209553,https://fem.encar.com/cars/detail/41209553?advClickPosition=mweb_mhightlight_g74_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
725,41170222,https://fem.encar.com/cars/detail/41170222?advClickPosition=mweb_mhightlight_g75_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
726,41212465,https://fem.encar.com/cars/detail/41212465?advClickPosition=mweb_mhightlight_g76_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
727,41593349,https://fem.encar.com/cars/detail/41593349?advClickPosition=mweb_mhightlight_g77_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
728,41586983,https://fem.encar.com/cars/detail/41586983?advClickPosition=mweb_mhightlight_g78_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
729,41487951,https://fem.encar.com/cars/detail/41487951?advClickPosition=mweb_mhightlight_g79_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
730,41569786,https://fem.encar.com/cars/detail/41569786?advClickPosition=mweb_mhightlight_g80_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
731,41538646,https://fem.encar.com/cars/detail/41538646?advClickPosition=mweb_mhightlight_g81_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
732,41597309,https://fem.encar.com/cars/detail/41597309?advClickPosition=mweb_mhightlight_g82_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
733,41260716,https://fem.encar.com/cars/detail/41260716?advClickPosition=mweb_mhightlight_g83_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
734,41627353,https://fem.encar.com/cars/detail/41627353?advClickPosition=mweb_mhightlight_g84_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
735,41304399,https://fem.encar.com/cars/detail/41304399?advClickPosition=mweb_mhightlight_g85_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
736,41063175,https://fem.encar.com/cars/detail/41063175?advClickPosition=mweb_mhightlight_g86_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
737,40692666,https://fem.encar.com/cars/detail/40692666?advClickPosition=mweb_mhightlight_g87_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
738,41167038,https://fem.encar.com/cars/detail/41167038?advClickPosition=mweb_mhightlight_g88_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
739,41554718,https://fem.encar.com/cars/detail/41554718?advClickPosition=mweb_mhightlight_g89_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
740,41316932,https://fem.encar.com/cars/detail/41316932?advClickPosition=mweb_mhightlight_g90_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
741,41592433,https://fem.encar.com/cars/detail/41592433?advClickPosition=mweb_mhightlight_g91_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
742,40745642,https://fem.encar.com/cars/detail/40745642?advClickPosition=mweb_mhightlight_g92_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
743,41478627,https://fem.encar.com/cars/detail/41478627?advClickPosition=mweb_mhightlight_g93_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
744,41537056,https://fem.encar.com/cars/detail/41537056?advClickPosition=mweb_mhightlight_g94_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
745,41592447,https://fem.encar.com/cars/detail/41592447?advClickPosition=mweb_mhightlight_g95_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
746,41602122,https://fem.encar.com/cars/detail/41602122?advClickPosition=mweb_mhightlight_g96_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
747,41627935,https://fem.encar.com/cars/detail/41627935?advClickPosition=mweb_mhightlight_g97_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
748,41353065,https://fem.encar.com/cars/detail/41353065?advClickPosition=mweb_mhightlight_g98_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
749,41344086,https://fem.encar.com/cars/detail/41344086?advClickPosition=mweb_mhightlight_g99_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
750,41548422,https://fem.encar.com/cars/detail/41548422?advClickPosition=mweb_mhightlight_g100_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
751,41558162,https://fem.encar.com/cars/detail/41558162?advClickPosition=mweb_mhightlight_g101_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
752,41615551,https://fem.encar.com/cars/detail/41615551?advClickPosition=mweb_mhightlight_g102_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
753,37453542,https://fem.encar.com/cars/detail/37453542?advClickPosition=mweb_mhightlight_g103_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
754,41236127,https://fem.encar.com/cars/detail/41236127?advClickPosition=mweb_mhightlight_g104_t9992&listAdvType=mhighlight&type=detail&view_type=hs_ad,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
755,40903102,https://fem.encar.com/cars/detail/40903102?advClickPosition=mweb_mhightlight_g105_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
756,40136218,https://fem.encar.com/cars/detail/40136218?advClickPosition=mweb_mhightlight_g106_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
757,41236748,https://fem.encar.com/cars/detail/41236748?advClickPosition=mweb_mhightlight_g107_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
758,41051312,https://fem.encar.com/cars/detail/41051312?advClickPosition=mweb_mhightlight_g108_t9992&listAdvType=mhighlight&type=detail&view_type=normal,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
759,41371344,https://fem.encar.com/cars/detail/41371344?advClickPosition=mweb_mhightlight_g109_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
760,41636099,https://fem.encar.com/cars/detail/41636099?advClickPosition=mweb_mhightlight_g110_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
761,41619552,https://fem.encar.com/cars/detail/41619552?advClickPosition=mweb_mhightlight_g111_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
762,41619527,https://fem.encar.com/cars/detail/41619527?advClickPosition=mweb_mhightlight_g112_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
763,41647368,https://fem.encar.com/cars/detail/41647368?advClickPosition=mweb_mhightlight_g113_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
764,41445121,https://fem.encar.com/cars/detail/41445121?advClickPosition=mweb_mhightlight_g114_t9992&listAdvType=mhighlight&type=detail&view_type=checked,"HTTPConnectionPool(host='localhost', port=1233): Read timed out. (read timeout=120)"
